event_id,hcp_id,registered,verified_attended,duration,engagement
EV2140,HCP101329,1,0,0,0
EV2140,HCP101000,1,0,0,0
EV2140,HCP101729,1,1,73,9
EV2140,HCP100943,1,0,0,0
EV2140,HCP100208,1,0,0,0
EV2140,HCP102073,1,0,0,0
EV2141,HCP100114,1,1,65,48
EV2141,HCP102230,1,1,64,38
EV2141,HCP102476,1,0,0,0
EV2141,HCP102011,0,0,0,0
EV2141,HCP101423,1,0,0,0
EV2141,HCP100977,1,1,59,36
EV2141,HCP101360,1,1,52,42
EV2141,HCP100048,0,0,0,0
EV2141,HCP101140,1,1,70,40
EV2141,HCP100290,1,1,70,51
EV2141,HCP100380,1,1,49,49
EV2141,HCP100299,1,0,0,0
EV2141,HCP101797,1,1,51,33
EV2141,HCP100189,1,0,0,0
EV2141,HCP100712,1,0,0,0
EV2141,HCP101193,1,1,53,67
EV2141,HCP101262,1,1,62,50
EV2141,HCP100222,1,1,60,78
EV2141,HCP100389,1,1,63,46
EV2141,HCP100383,1,1,70,76
EV2141,HCP102438,1,1,52,63
EV2141,HCP100671,1,0,0,0
EV2141,HCP101508,1,1,65,64
EV2141,HCP102001,1,1,67,56
EV2141,HCP100524,1,1,64,5
EV2141,HCP101860,1,1,66,43
EV2141,HCP100779,1,0,0,0
EV2141,HCP101303,1,0,0,0
EV2141,HCP100064,0,0,0,0
EV2141,HCP101596,1,1,66,43
EV2141,HCP102244,1,1,71,34
EV2141,HCP102127,1,1,65,75
EV2141,HCP101277,1,1,69,48
EV2141,HCP100852,1,1,64,32
EV2141,HCP101525,1,0,0,0
EV2141,HCP101698,0,0,0,0
EV2141,HCP101147,1,0,0,0
EV2141,HCP101274,1,1,60,27
EV2141,HCP101638,1,1,47,21
EV2141,HCP100944,1,0,0,0
EV2141,HCP101925,1,0,0,0
EV2141,HCP100913,1,0,0,0
EV2141,HCP101663,1,1,63,38
EV2141,HCP102224,1,1,67,41
EV2141,HCP102202,1,1,65,46
EV2141,HCP102052,1,1,49,44
EV2141,HCP101215,1,1,61,22
EV2141,HCP100596,1,1,69,46
EV2141,HCP101352,1,0,0,0
EV2141,HCP102407,1,1,46,26
EV2141,HCP101251,1,1,67,28
EV2141,HCP102239,1,1,72,65
EV2141,HCP102375,1,1,61,61
EV2141,HCP100586,1,0,0,0
EV2141,HCP102213,1,1,68,23
EV2141,HCP101731,0,0,0,0
EV2141,HCP100097,1,1,46,26
EV2141,HCP100775,1,0,0,0
EV2141,HCP101142,1,0,0,0
EV2141,HCP102066,1,0,0,0
EV2141,HCP102217,0,0,0,0
EV2141,HCP100847,0,0,0,0
EV2141,HCP101959,0,0,0,0
EV2141,HCP101635,1,1,60,63
EV2141,HCP101186,1,1,77,77
EV2141,HCP100663,1,1,62,54
EV2141,HCP100464,1,1,55,22
EV2141,HCP100267,1,1,71,65
EV2141,HCP101299,1,1,54,45
EV2141,HCP100600,1,1,65,54
EV2141,HCP100562,1,0,0,0
EV2141,HCP101257,1,1,59,71
EV2141,HCP101298,1,0,0,0
EV2141,HCP101220,1,1,49,68
EV2141,HCP100418,1,0,0,0
EV2141,HCP100072,1,1,56,46
EV2141,HCP102073,1,1,49,70
EV2142,HCP102173,0,0,0,0
EV2142,HCP101540,1,0,0,0
EV2142,HCP101880,1,0,0,0
EV2142,HCP101552,1,1,109,48
EV2142,HCP100209,1,1,106,45
EV2142,HCP100623,1,0,0,0
EV2142,HCP102316,1,0,0,0
EV2142,HCP101377,1,1,88,51
EV2142,HCP102390,0,0,0,0
EV2142,HCP101926,1,0,0,0
EV2142,HCP101219,1,0,0,0
EV2142,HCP101868,0,0,0,0
EV2142,HCP101767,1,1,100,44
EV2142,HCP102457,1,1,94,92
EV2142,HCP100021,0,0,0,0
EV2142,HCP102253,1,1,93,40
EV2142,HCP101146,1,1,95,29
EV2142,HCP102051,1,1,99,65
EV2142,HCP101836,1,0,0,0
EV2142,HCP100907,1,0,0,0
EV2142,HCP102373,1,0,0,0
EV2142,HCP101700,1,0,0,0
EV2142,HCP102484,1,1,105,73
EV2142,HCP102088,1,0,0,0
EV2142,HCP100699,0,0,0,0
EV2142,HCP101513,0,0,0,0
EV2142,HCP101297,0,0,0,0
EV2142,HCP100081,0,0,0,0
EV2142,HCP100250,1,1,95,5
EV2142,HCP101916,1,0,0,0
EV2142,HCP100070,1,0,0,0
EV2142,HCP100189,0,0,0,0
EV2142,HCP101287,1,1,104,68
EV2142,HCP100157,1,1,92,25
EV2142,HCP100753,1,0,0,0
EV2142,HCP102220,1,0,0,0
EV2142,HCP101597,1,1,94,69
EV2142,HCP100820,1,1,99,63
EV2142,HCP101409,1,0,0,0
EV2142,HCP101606,1,1,112,74
EV2142,HCP100847,1,1,97,56
EV2143,HCP101849,1,1,54,56
EV2143,HCP100810,0,0,0,0
EV2143,HCP100220,1,1,71,54
EV2143,HCP100270,1,1,68,71
EV2143,HCP101988,1,0,0,0
EV2143,HCP102439,1,1,59,32
EV2143,HCP101692,1,0,0,0
EV2143,HCP101443,1,1,66,64
EV2143,HCP101500,1,1,53,33
EV2143,HCP100408,1,0,0,0
EV2143,HCP100264,1,1,62,65
EV2143,HCP102113,1,0,0,0
EV2143,HCP101639,1,1,69,49
EV2143,HCP101405,1,0,0,0
EV2143,HCP100102,1,1,63,53
EV2143,HCP102109,1,0,0,0
EV2143,HCP102169,1,1,63,8
EV2143,HCP101010,1,1,56,66
EV2143,HCP100459,1,1,47,45
EV2143,HCP102228,1,0,0,0
EV2143,HCP101364,1,1,61,61
EV2143,HCP100594,1,0,0,0
EV2143,HCP100266,1,1,45,28
EV2143,HCP100729,1,1,69,49
EV2143,HCP100307,1,0,0,0
EV2143,HCP101195,1,0,0,0
EV2143,HCP100022,1,0,0,0
EV2143,HCP101800,0,0,0,0
EV2144,HCP101051,1,0,0,0
EV2144,HCP102338,0,0,0,0
EV2144,HCP100824,1,0,0,0
EV2144,HCP101343,1,1,108,65
EV2144,HCP100090,0,0,0,0
EV2144,HCP101256,0,0,0,0
EV2144,HCP101782,1,0,0,0
EV2144,HCP101887,1,1,104,55
EV2144,HCP100869,1,0,0,0
EV2144,HCP101395,1,1,96,55
EV2144,HCP101175,0,0,0,0
EV2144,HCP100680,1,1,94,71
EV2144,HCP102130,0,0,0,0
EV2144,HCP100488,1,1,98,43
EV2144,HCP100237,1,0,0,0
EV2144,HCP102266,1,1,102,68
EV2144,HCP101946,1,1,110,18
EV2144,HCP102120,1,1,99,55
EV2144,HCP101954,1,1,111,23
EV2144,HCP101775,1,0,0,0
EV2144,HCP101213,1,1,101,49
EV2144,HCP100658,1,1,104,56
EV2144,HCP100620,1,0,0,0
EV2144,HCP101135,0,0,0,0
EV2144,HCP100139,1,0,0,0
EV2144,HCP100872,1,0,0,0
EV2144,HCP100971,1,1,104,63
EV2144,HCP102431,1,1,102,14
EV2144,HCP101204,1,0,0,0
EV2144,HCP100565,1,1,106,60
EV2144,HCP101766,1,1,91,55
EV2144,HCP102490,0,0,0,0
EV2144,HCP101942,1,1,105,50
EV2144,HCP102194,1,1,113,55
EV2144,HCP102199,1,0,0,0
EV2144,HCP102290,0,0,0,0
EV2144,HCP102472,1,0,0,0
EV2144,HCP101916,1,0,0,0
EV2144,HCP101454,1,1,88,69
EV2145,HCP100669,0,0,0,0
EV2145,HCP101565,1,1,96,59
EV2145,HCP100855,1,0,0,0
EV2145,HCP102304,1,0,0,0
EV2145,HCP101105,1,1,108,38
EV2145,HCP102085,0,0,0,0
EV2145,HCP101303,1,0,0,0
EV2145,HCP101167,1,0,0,0
EV2145,HCP101858,1,1,94,14
EV2145,HCP101928,1,0,0,0
EV2145,HCP100509,0,0,0,0
EV2145,HCP101931,1,0,0,0
EV2145,HCP101421,1,0,0,0
EV2145,HCP101346,1,0,0,0
EV2145,HCP102002,0,0,0,0
EV2145,HCP101268,0,0,0,0
EV2145,HCP101636,1,1,111,66
EV2145,HCP101945,0,0,0,0
EV2145,HCP101163,1,0,0,0
EV2145,HCP102392,1,1,103,62
EV2145,HCP100703,1,0,0,0
EV2145,HCP102298,1,0,0,0
EV2145,HCP102285,0,0,0,0
EV2145,HCP101508,0,0,0,0
EV2145,HCP101618,1,1,86,82
EV2145,HCP101246,0,0,0,0
EV2145,HCP102361,0,0,0,0
EV2145,HCP102129,0,0,0,0
EV2145,HCP101926,1,1,94,73
EV2146,HCP102326,1,1,99,58
EV2146,HCP100898,1,0,0,0
EV2146,HCP102104,1,1,104,57
EV2146,HCP102145,0,0,0,0
EV2146,HCP101160,0,0,0,0
EV2146,HCP101601,1,1,97,62
EV2146,HCP101517,1,0,0,0
EV2146,HCP100117,1,1,82,40
EV2146,HCP100415,1,0,0,0
EV2146,HCP100154,1,1,83,49
EV2146,HCP100234,0,0,0,0
EV2146,HCP101249,1,1,106,31
EV2146,HCP100814,0,0,0,0
EV2146,HCP100026,1,1,92,54
EV2146,HCP100164,1,1,108,21
EV2146,HCP100601,1,0,0,0
EV2147,HCP101925,0,0,0,0
EV2147,HCP100002,1,1,86,19
EV2147,HCP102109,0,0,0,0
EV2147,HCP100135,1,1,112,45
EV2147,HCP100304,1,0,0,0
EV2147,HCP100699,1,1,101,46
EV2147,HCP102156,1,0,0,0
EV2147,HCP102355,1,1,109,76
EV2147,HCP100101,1,0,0,0
EV2147,HCP100941,1,0,0,0
EV2147,HCP100566,1,1,100,62
EV2147,HCP100786,1,0,0,0
EV2147,HCP100520,1,1,90,45
EV2147,HCP101129,1,1,105,42
EV2147,HCP101034,0,0,0,0
EV2147,HCP102408,0,0,0,0
EV2147,HCP102272,1,0,0,0
EV2147,HCP102207,1,0,0,0
EV2147,HCP101277,1,1,103,70
EV2147,HCP100923,1,0,0,0
EV2147,HCP101976,1,1,88,22
EV2147,HCP100750,0,0,0,0
EV2148,HCP100533,1,0,0,0
EV2148,HCP101489,1,0,0,0
EV2148,HCP101315,1,0,0,0
EV2148,HCP101749,1,1,90,7
EV2148,HCP100881,1,0,0,0
EV2148,HCP101274,1,0,0,0
EV2148,HCP100275,1,1,99,36
EV2148,HCP101590,1,1,96,21
EV2148,HCP100816,1,0,0,0
EV2148,HCP102475,0,0,0,0
EV2148,HCP102386,0,0,0,0
EV2148,HCP100640,1,1,93,66
EV2148,HCP102134,1,0,0,0
EV2148,HCP100471,1,1,91,29
EV2148,HCP100620,1,1,105,57
EV2148,HCP101745,1,1,103,39
EV2148,HCP102096,0,0,0,0
EV2148,HCP100196,1,1,100,69
EV2148,HCP100307,0,0,0,0
EV2148,HCP101595,1,1,87,53
EV2148,HCP102055,1,0,0,0
EV2148,HCP102246,1,0,0,0
EV2148,HCP102156,1,0,0,0
EV2148,HCP101296,1,0,0,0
EV2148,HCP101456,1,1,96,40
EV2148,HCP100609,1,0,0,0
EV2148,HCP101339,0,0,0,0
EV2148,HCP101226,0,0,0,0
EV2148,HCP101022,1,1,111,69
EV2148,HCP100984,1,1,91,55
EV2148,HCP100032,1,1,101,53
EV2148,HCP100676,0,0,0,0
EV2148,HCP102319,1,0,0,0
EV2148,HCP102072,0,0,0,0
EV2148,HCP102190,1,1,92,57
EV2148,HCP102248,0,0,0,0
EV2148,HCP101645,1,1,89,40
EV2148,HCP100342,1,1,104,68
EV2148,HCP100034,0,0,0,0
EV2148,HCP100671,1,1,94,65
EV2148,HCP100369,1,0,0,0
EV2149,HCP102197,1,1,108,68
EV2149,HCP100502,0,0,0,0
EV2149,HCP100429,1,1,101,40
EV2149,HCP100913,1,1,108,74
EV2149,HCP101530,1,1,109,52
EV2149,HCP100907,1,1,82,19
EV2149,HCP100648,0,0,0,0
EV2149,HCP101839,1,1,81,33
EV2149,HCP100397,1,0,0,0
EV2149,HCP100815,1,0,0,0
EV2149,HCP101607,1,1,100,53
EV2149,HCP101577,1,1,81,32
EV2149,HCP100756,0,0,0,0
EV2149,HCP101317,1,1,99,54
EV2149,HCP101072,1,0,0,0
EV2149,HCP100447,1,1,90,53
EV2149,HCP102195,1,1,103,61
EV2149,HCP101367,1,1,107,51
EV2149,HCP102389,1,0,0,0
EV2149,HCP100284,1,1,106,72
EV2149,HCP102159,1,1,93,49
EV2149,HCP101178,1,1,97,18
EV2149,HCP100605,1,0,0,0
EV2149,HCP100435,0,0,0,0
EV2149,HCP102177,0,0,0,0
EV2149,HCP101629,1,0,0,0
EV2150,HCP101680,1,1,68,51
EV2150,HCP101255,1,1,68,44
EV2150,HCP101090,1,1,57,39
EV2150,HCP101751,1,0,0,0
EV2150,HCP101502,1,1,61,55
EV2150,HCP100388,1,1,65,35
EV2150,HCP100384,0,0,0,0
EV2150,HCP101363,1,1,64,61
EV2150,HCP100562,1,0,0,0
EV2150,HCP101532,1,1,60,61
EV2150,HCP101190,0,0,0,0
EV2150,HCP102373,1,1,54,78
EV2150,HCP102002,0,0,0,0
EV2150,HCP102198,1,0,0,0
EV2150,HCP102397,1,1,60,66
EV2150,HCP100437,1,1,63,33
EV2150,HCP102031,1,0,0,0
EV2150,HCP101361,1,1,52,49
EV2150,HCP101884,1,0,0,0
EV2150,HCP100749,1,0,0,0
EV2150,HCP101205,1,0,0,0
EV2150,HCP102045,1,1,68,55
EV2150,HCP100103,1,1,64,69
EV2150,HCP100145,1,1,64,23
EV2150,HCP100396,1,1,61,50
EV2150,HCP101195,0,0,0,0
EV2150,HCP101607,1,1,60,58
EV2150,HCP100639,1,1,71,63
EV2150,HCP100914,1,1,62,50
EV2150,HCP101094,1,0,0,0
EV2150,HCP100685,1,1,55,48
EV2150,HCP101467,1,1,58,10
EV2150,HCP100276,1,1,74,55
EV2150,HCP100503,1,1,61,52
EV2150,HCP100136,1,0,0,0
EV2150,HCP101568,1,1,57,34
EV2150,HCP100551,1,1,52,57
EV2150,HCP101474,1,1,55,48
EV2150,HCP101023,1,1,56,48
EV2150,HCP101201,1,0,0,0
EV2150,HCP100756,1,1,61,65
EV2150,HCP101296,1,1,51,57
EV2150,HCP101582,0,0,0,0
EV2150,HCP101920,1,1,61,38
EV2150,HCP101022,1,1,63,74
EV2150,HCP100022,0,0,0,0
EV2150,HCP102067,1,1,62,43
EV2150,HCP101285,1,1,53,71
EV2150,HCP100824,1,1,65,68
EV2150,HCP100361,0,0,0,0
EV2150,HCP101923,0,0,0,0
EV2150,HCP102211,0,0,0,0
EV2151,HCP101804,0,0,0,0
EV2151,HCP100966,0,0,0,0
EV2151,HCP101090,1,1,91,74
EV2151,HCP101985,1,0,0,0
EV2151,HCP101512,0,0,0,0
EV2151,HCP102009,1,1,78,58
EV2151,HCP101300,1,0,0,0
EV2151,HCP101125,1,1,83,19
EV2151,HCP101185,1,1,90,67
EV2151,HCP100184,0,0,0,0
EV2151,HCP101013,1,0,0,0
EV2151,HCP100001,1,0,0,0
EV2151,HCP100703,1,0,0,0
EV2151,HCP102450,1,1,85,40
EV2151,HCP101808,0,0,0,0
EV2151,HCP100285,1,0,0,0
EV2151,HCP101949,1,1,91,34
EV2151,HCP101067,1,1,87,37
EV2152,HCP101039,0,0,0,0
EV2152,HCP101327,1,0,0,0
EV2152,HCP100955,0,0,0,0
EV2152,HCP102417,1,1,83,31
EV2152,HCP101336,1,1,91,65
EV2152,HCP100133,1,1,91,53
EV2152,HCP100305,1,1,96,50
EV2152,HCP101962,1,1,88,33
EV2152,HCP100360,0,0,0,0
EV2152,HCP101724,1,0,0,0
EV2152,HCP102098,1,1,87,41
EV2152,HCP100842,1,1,91,35
EV2152,HCP100932,1,1,87,82
EV2152,HCP102413,0,0,0,0
EV2152,HCP101747,1,1,92,77
EV2152,HCP101393,1,1,71,57
EV2152,HCP101345,1,1,78,32
EV2152,HCP101652,1,1,84,48
EV2152,HCP100991,0,0,0,0
EV2152,HCP102458,0,0,0,0
EV2152,HCP101086,1,0,0,0
EV2152,HCP101212,1,1,91,66
EV2152,HCP101444,1,1,86,75
EV2152,HCP100122,1,1,93,54
EV2152,HCP102238,0,0,0,0
EV2152,HCP101900,0,0,0,0
EV2152,HCP101906,1,1,83,38
EV2152,HCP101247,1,0,0,0
EV2152,HCP101099,1,1,94,69
EV2153,HCP102311,1,1,62,41
EV2153,HCP101604,1,1,71,53
EV2153,HCP101591,1,1,73,62
EV2153,HCP100652,1,1,59,47
EV2153,HCP101189,0,0,0,0
EV2153,HCP100589,1,1,55,22
EV2153,HCP100807,1,0,0,0
EV2153,HCP101795,1,1,66,58
EV2153,HCP102403,1,0,0,0
EV2153,HCP101984,1,1,70,57
EV2153,HCP102178,1,0,0,0
EV2153,HCP102189,1,1,59,46
EV2153,HCP100822,0,0,0,0
EV2153,HCP101253,1,1,49,48
EV2153,HCP100361,1,1,63,39
EV2153,HCP101246,1,0,0,0
EV2153,HCP102492,1,1,58,39
EV2153,HCP101539,1,1,59,61
EV2153,HCP102410,1,1,70,53
EV2153,HCP101513,1,1,51,60
EV2153,HCP102487,0,0,0,0
EV2153,HCP102210,0,0,0,0
EV2153,HCP102035,1,1,42,18
EV2153,HCP100616,1,1,61,64
EV2153,HCP100601,1,1,74,58
EV2153,HCP100803,1,1,55,34
EV2153,HCP101540,1,0,0,0
EV2153,HCP101885,1,1,66,69
EV2153,HCP100764,1,0,0,0
EV2153,HCP100057,1,0,0,0
EV2153,HCP100302,1,1,47,55
EV2153,HCP102394,1,1,60,41
EV2153,HCP100954,1,1,57,66
EV2154,HCP100569,1,1,94,68
EV2154,HCP101400,1,1,71,47
EV2154,HCP102468,1,1,89,69
EV2154,HCP100628,1,1,100,6
EV2154,HCP100158,1,0,0,0
EV2154,HCP101102,1,0,0,0
EV2154,HCP102160,1,1,86,58
EV2154,HCP100496,1,1,95,78
EV2154,HCP102200,1,1,82,68
EV2154,HCP100968,1,0,0,0
EV2154,HCP101194,0,0,0,0
EV2154,HCP100559,1,1,80,66
EV2154,HCP101049,1,1,79,30
EV2154,HCP102381,1,0,0,0
EV2154,HCP100707,1,0,0,0
EV2154,HCP101603,1,1,82,55
EV2154,HCP102280,0,0,0,0
EV2154,HCP100908,1,1,95,57
EV2154,HCP100688,1,1,85,49
EV2154,HCP101266,0,0,0,0
EV2154,HCP101261,1,1,88,86
EV2154,HCP100888,1,1,83,45
EV2155,HCP100313,1,1,57,65
EV2155,HCP100211,1,1,74,68
EV2155,HCP102411,1,1,61,55
EV2155,HCP100894,1,0,0,0
EV2155,HCP101390,0,0,0,0
EV2155,HCP101168,1,0,0,0
EV2155,HCP100537,1,1,67,78
EV2155,HCP100088,1,0,0,0
EV2155,HCP101204,1,1,66,51
EV2155,HCP100261,0,0,0,0
EV2155,HCP101808,1,1,60,36
EV2155,HCP102359,1,1,64,21
EV2155,HCP101975,1,1,71,68
EV2155,HCP100948,1,1,64,42
EV2155,HCP101510,1,0,0,0
EV2155,HCP100173,1,1,59,44
EV2155,HCP100577,1,1,67,71
EV2155,HCP101007,0,0,0,0
EV2155,HCP100769,0,0,0,0
EV2155,HCP101862,1,1,50,5
EV2155,HCP100545,0,0,0,0
EV2155,HCP100440,0,0,0,0
EV2155,HCP100378,1,1,50,32
EV2155,HCP100014,1,1,64,43
EV2155,HCP102171,1,1,72,56
EV2155,HCP101283,0,0,0,0
EV2155,HCP100386,1,1,60,55
EV2155,HCP101138,1,0,0,0
EV2155,HCP100966,0,0,0,0
EV2155,HCP100718,1,1,68,42
EV2155,HCP100263,1,1,73,60
EV2155,HCP100092,0,0,0,0
EV2155,HCP100621,1,0,0,0
EV2155,HCP100119,0,0,0,0
EV2155,HCP102153,1,0,0,0
EV2155,HCP101216,1,1,59,27
EV2155,HCP101073,1,1,56,70
EV2155,HCP100866,1,1,59,31
EV2155,HCP101820,0,0,0,0
EV2155,HCP101234,1,1,72,51
EV2155,HCP101744,1,1,42,34
EV2155,HCP101066,1,1,55,36
EV2155,HCP101560,0,0,0,0
EV2155,HCP100735,1,0,0,0
EV2155,HCP100502,1,1,57,60
EV2155,HCP102366,1,1,68,67
EV2155,HCP102206,1,1,59,30
EV2155,HCP101902,1,1,73,32
EV2155,HCP102381,1,0,0,0
EV2155,HCP100670,1,1,62,35
EV2155,HCP101734,1,1,60,30
EV2155,HCP101917,1,1,69,59
EV2155,HCP102458,1,1,67,52
EV2155,HCP101841,1,1,50,12
EV2155,HCP100590,1,0,0,0
EV2155,HCP101486,1,1,66,64
EV2155,HCP102196,1,1,57,33
EV2155,HCP102287,1,1,56,35
EV2155,HCP101874,1,1,61,52
EV2155,HCP100999,1,1,70,82
EV2155,HCP101651,1,0,0,0
EV2155,HCP102220,1,1,53,28
EV2155,HCP100346,1,1,51,44
EV2155,HCP101416,1,1,69,79
EV2155,HCP100248,1,0,0,0
EV2155,HCP100595,1,0,0,0
EV2155,HCP102030,0,0,0,0
EV2155,HCP102131,1,0,0,0
EV2155,HCP101534,0,0,0,0
EV2155,HCP100755,1,1,52,31
EV2156,HCP101473,1,1,97,50
EV2156,HCP102142,1,0,0,0
EV2156,HCP101356,0,0,0,0
EV2156,HCP101172,0,0,0,0
EV2156,HCP100799,1,0,0,0
EV2156,HCP101434,1,1,95,48
EV2156,HCP101111,1,0,0,0
EV2156,HCP101487,1,1,83,45
EV2156,HCP101247,1,1,87,37
EV2156,HCP101096,1,1,95,50
EV2156,HCP100853,1,1,92,54
EV2156,HCP101907,1,1,81,42
EV2156,HCP101368,1,1,81,45
EV2156,HCP101091,0,0,0,0
EV2156,HCP101451,1,1,95,56
EV2156,HCP100650,1,0,0,0
EV2156,HCP100008,1,0,0,0
EV2156,HCP102187,1,1,91,76
EV2156,HCP101624,0,0,0,0
EV2156,HCP101548,1,1,82,40
EV2156,HCP102353,1,0,0,0
EV2156,HCP101289,1,1,70,43
EV2156,HCP101675,1,1,92,37
EV2156,HCP101788,1,1,93,45
EV2156,HCP100550,1,1,99,43
EV2156,HCP101968,1,0,0,0
EV2156,HCP101840,1,1,79,49
EV2156,HCP100221,1,1,100,67
EV2156,HCP101812,1,1,84,67
EV2156,HCP100053,1,1,87,34
EV2156,HCP101894,1,1,80,48
EV2156,HCP102054,1,1,82,25
EV2156,HCP100051,1,1,91,48
EV2156,HCP100469,0,0,0,0
EV2156,HCP100379,1,1,79,78
EV2156,HCP101827,0,0,0,0
EV2156,HCP102425,1,1,79,73
EV2156,HCP100306,1,1,88,38
EV2156,HCP102122,1,0,0,0
EV2156,HCP101327,1,1,81,27
EV2156,HCP101776,1,0,0,0
EV2156,HCP101100,1,1,101,75
EV2156,HCP100830,0,0,0,0
EV2156,HCP100979,1,1,92,53
EV2156,HCP100045,1,1,92,50
EV2156,HCP101632,0,0,0,0
EV2156,HCP102396,0,0,0,0
EV2156,HCP102191,1,1,86,67
EV2156,HCP101047,1,1,67,23
EV2156,HCP101792,1,0,0,0
EV2156,HCP101440,1,1,95,40
EV2156,HCP100143,1,1,86,56
EV2156,HCP100591,0,0,0,0
EV2156,HCP101017,0,0,0,0
EV2156,HCP101243,1,0,0,0
EV2156,HCP100225,1,1,93,67
EV2156,HCP100522,1,0,0,0
EV2156,HCP100578,1,0,0,0
EV2156,HCP100639,1,0,0,0
EV2156,HCP100427,0,0,0,0
EV2156,HCP101610,1,1,86,65
EV2156,HCP101628,1,0,0,0
EV2156,HCP102150,0,0,0,0
EV2156,HCP101701,1,1,92,62
EV2156,HCP100780,1,0,0,0
EV2156,HCP101177,1,1,91,48
EV2156,HCP100344,1,0,0,0
EV2156,HCP100392,0,0,0,0
EV2156,HCP102074,0,0,0,0
EV2156,HCP102477,1,1,68,61
EV2156,HCP100760,0,0,0,0
EV2156,HCP101376,1,0,0,0
EV2156,HCP102130,1,1,96,36
EV2156,HCP101648,1,0,0,0
EV2156,HCP100927,1,1,90,35
EV2157,HCP100724,1,1,78,33
EV2157,HCP101524,1,1,87,59
EV2157,HCP102044,1,0,0,0
EV2157,HCP100287,1,1,87,69
EV2157,HCP101356,1,1,82,65
EV2157,HCP100542,1,0,0,0
EV2157,HCP100165,1,1,76,25
EV2157,HCP101994,1,1,83,50
EV2157,HCP100848,1,0,0,0
EV2157,HCP100153,1,1,101,60
EV2157,HCP102444,0,0,0,0
EV2157,HCP100804,1,1,94,56
EV2157,HCP100651,1,0,0,0
EV2157,HCP101462,1,0,0,0
EV2157,HCP101972,0,0,0,0
EV2157,HCP100344,1,1,87,77
EV2158,HCP100035,1,0,0,0
EV2158,HCP100968,1,0,0,0
EV2158,HCP101653,1,0,0,0
EV2158,HCP102043,1,1,87,73
EV2158,HCP101949,1,0,0,0
EV2158,HCP100703,1,0,0,0
EV2158,HCP101076,0,0,0,0
EV2158,HCP100460,1,1,106,54
EV2158,HCP101830,0,0,0,0
EV2158,HCP102472,1,0,0,0
EV2158,HCP101034,1,0,0,0
EV2158,HCP101985,1,1,93,63
EV2158,HCP100618,1,0,0,0
EV2158,HCP101374,1,1,93,32
EV2158,HCP100900,1,1,82,28
EV2159,HCP100208,0,0,0,0
EV2159,HCP100957,1,0,0,0
EV2159,HCP101963,0,0,0,0
EV2159,HCP100530,1,1,90,63
EV2159,HCP101430,1,1,97,59
EV2159,HCP100519,1,1,97,47
EV2159,HCP102377,1,0,0,0
EV2159,HCP102154,0,0,0,0
EV2159,HCP100941,1,0,0,0
EV2159,HCP101969,1,1,91,40
EV2159,HCP100498,1,0,0,0
EV2159,HCP102357,1,1,108,58
EV2159,HCP101211,0,0,0,0
EV2159,HCP101807,1,1,88,64
EV2159,HCP101001,1,0,0,0
EV2159,HCP101739,1,1,101,54
EV2159,HCP100160,1,1,94,67
EV2159,HCP100311,1,1,97,56
EV2159,HCP101051,1,1,86,18
EV2159,HCP100064,1,0,0,0
EV2159,HCP101826,1,0,0,0
EV2159,HCP101933,1,1,99,59
EV2159,HCP102229,1,1,83,34
EV2159,HCP100791,0,0,0,0
EV2159,HCP101031,1,1,81,48
EV2160,HCP100213,0,0,0,0
EV2160,HCP100730,1,0,0,0
EV2160,HCP102452,0,0,0,0
EV2160,HCP100704,1,0,0,0
EV2160,HCP100328,0,0,0,0
EV2160,HCP100759,1,1,81,54
EV2160,HCP100557,1,1,84,40
EV2160,HCP102048,0,0,0,0
EV2160,HCP101145,1,0,0,0
EV2160,HCP100411,1,0,0,0
EV2160,HCP102343,1,1,85,29
EV2160,HCP100773,0,0,0,0
EV2160,HCP101653,1,1,88,35
EV2160,HCP100728,1,1,73,13
EV2160,HCP100749,1,1,74,25
EV2160,HCP102143,0,0,0,0
EV2160,HCP100415,1,1,84,57
EV2160,HCP100521,0,0,0,0
EV2160,HCP100766,1,1,84,53
EV2160,HCP101256,1,1,87,49
EV2160,HCP100580,1,1,78,31
EV2160,HCP100925,1,0,0,0
EV2160,HCP101845,1,1,89,28
EV2160,HCP101420,1,1,89,69
EV2160,HCP102186,0,0,0,0
EV2160,HCP100768,1,1,82,34
EV2160,HCP100758,1,0,0,0
EV2160,HCP100439,0,0,0,0
EV2160,HCP101268,1,1,82,90
EV2160,HCP100280,1,0,0,0
EV2160,HCP101109,1,0,0,0
EV2160,HCP101863,1,0,0,0
EV2160,HCP101771,0,0,0,0
EV2160,HCP100951,1,0,0,0
EV2160,HCP100834,1,0,0,0
EV2160,HCP101775,1,1,93,49
EV2160,HCP101616,1,0,0,0
EV2160,HCP101503,1,1,93,69
EV2160,HCP101829,1,1,83,49
EV2160,HCP100539,1,0,0,0
EV2160,HCP101898,1,0,0,0
EV2160,HCP102426,1,1,73,42
EV2160,HCP100030,1,0,0,0
EV2160,HCP100210,0,0,0,0
EV2160,HCP102488,1,1,80,74
EV2160,HCP101899,1,0,0,0
EV2160,HCP102005,1,0,0,0
EV2160,HCP101159,1,1,78,27
EV2161,HCP102028,1,0,0,0
EV2161,HCP100082,1,1,83,42
EV2161,HCP101334,1,1,95,50
EV2161,HCP100854,0,0,0,0
EV2161,HCP101803,1,1,93,64
EV2161,HCP101055,0,0,0,0
EV2161,HCP100011,1,0,0,0
